opportunity_id,account_name,rep_name,manager,rep_tier,stage,industry,region,product,deal_value,created_date,close_date,time_to_close_days,last_activity_date,calls_made,emails_sent,meetings_held,forecast_close_rate,actual_close_rate,fiscal_year,fiscal_quarter
OPP-000138,Account_03623,Rep_041,Manager_06,Low,Qualification,Manufacturing,APAC,Add-On Services,25699.93,2022-05-20,2022-09-26,129,2022-09-18,19,5,5,0.3815,0.4106,2022,2
OPP-000139,Account_00467,Rep_033,Manager_05,Low,Prospecting,Real Estate,APAC,Add-On Services,20965.01,2024-07-14,2024-12-31,175,2024-07-24,3,7,8,0.4086,0.348,2024,3
OPP-000140,Account_07447,Rep_025,Manager_04,Mid,Value Proposition,Media,EMEA,Professional Services,35532.88,2022-03-26,2022-05-12,47,2022-04-24,11,32,8,0.5465,0.5248,2022,1
OPP-000141,Account_05852,Rep_010,Manager_03,Top,Closed Lost,Healthcare,EMEA,Add-On Services,13170.4,2022-07-31,2022-08-22,22,2022-08-11,2,17,7,0.6676,0.4388,2022,3
OPP-000142,Account_03055,Rep_029,Manager_01,Mid,Value Proposition,Manufacturing,LATAM,Professional Services,84912.76,2022-11-22,2023-01-17,56,2022-12-16,14,23,0,0.5088,0.442,2022,4
OPP-000143,Account_04571,Rep_041,Manager_06,Low,Decision Makers,Education,APAC,Enterprise Suite,98362.74,2023-11-07,2024-02-13,98,2023-11-20,9,11,5,0.3811,0.397,2023,4
OPP-000144,Account_07928,Rep_006,Manager_06,Top,Decision Makers,Education,EMEA,Pro Plan,51050.84,2023-12-18,2024-01-27,40,2024-01-07,20,7,4,0.7722,0.8685,2023,4
OPP-000145,Account_00766,Rep_036,Manager_01,Low,Needs Analysis,Education,APAC,Starter Pack,17701.59,2022-09-19,2022-12-09,81,2022-11-26,1,25,4,0.3794,0.2956,2022,3
OPP-000146,Account_01856,Rep_012,Manager_05,Mid,Closed Lost,Finance,EMEA,Starter Pack,18428.44,2024-09-22,2024-10-17,25,2024-09-29,3,20,1,0.5192,0.4229,2024,3
OPP-000147,Account_05423,Rep_033,Manager_05,Low,Negotiation/Review,Real Estate,EMEA,Support Bundle,9350.21,2024-12-14,2024-12-31,46,2024-12-17,20,26,2,0.3478,0.2485,2024,4
OPP-000148,Account_00358,Rep_011,Manager_04,Mid,Qualification,Education,APAC,Support Bundle,8008.92,2022-12-06,2023-02-15,71,2023-02-01,8,30,4,0.4824,0.4682,2022,4
OPP-000149,Account_01960,Rep_049,Manager_07,Low,Proposal/Price Quote,Manufacturing,LATAM,Add-On Services,16142.95,2023-04-25,2023-06-14,50,2023-05-30,7,25,7,0.4102,0.3638,2023,2
OPP-000150,Account_03430,Rep_030,Manager_02,Mid,Proposal/Price Quote,Finance,EMEA,Add-On Services,12259.97,2024-10-26,2024-12-17,52,2024-11-29,20,10,4,0.488,0.3272,2024,4
OPP-000151,Account_02336,Rep_004,Manager_04,Top,Decision Makers,Healthcare,EMEA,Starter Pack,8888.83,2022-07-30,2022-09-01,33,2022-08-07,9,30,8,0.6735,0.4676,2022,3
OPP-000152,Account_07247,Rep_010,Manager_03,Top,Negotiation/Review,Real Estate,North America,Enterprise Suite,113665.91,2023-03-31,2023-04-17,17,2023-04-15,14,5,6,0.6777,0.5639,2023,1
OPP-000153,Account_01840,Rep_033,Manager_05,Low,Needs Analysis,Technology,APAC,Add-On Services,23864.84,2022-06-17,2022-10-01,106,2022-08-04,4,23,2,0.345,0.3621,2022,2
OPP-000154,Account_05780,Rep_009,Manager_02,Top,Prospecting,Energy,LATAM,Add-On Services,10231.4,2022-10-12,2023-01-22,102,2023-01-18,20,2,1,0.7738,0.8593,2022,4
OPP-000155,Account_00911,Rep_002,Manager_02,Top,Qualification,Manufacturing,EMEA,Pro Plan,33376.14,2024-12-16,2024-12-31,50,2025-01-13,10,9,0,0.7641,0.7825,2024,4
OPP-000156,Account_00909,Rep_016,Manager_02,Mid,Needs Analysis,Energy,North America,Professional Services,51422.74,2024-07-25,2024-09-25,62,2024-07-30,17,17,2,0.5065,0.452,2024,3
OPP-000157,Account_04675,Rep_019,Manager_05,Mid,Needs Analysis,Education,EMEA,Professional Services,65464.4,2023-12-24,2024-03-17,84,2024-01-24,3,35,5,0.5161,0.5284,2023,4
OPP-000158,Account_04159,Rep_005,Manager_05,Top,Closed Lost,Logistics,North America,Professional Services,55214.45,2024-11-05,2024-11-18,13,2024-11-18,13,32,0,0.7507,0.824,2024,4
OPP-000159,Account_00134,Rep_041,Manager_06,Low,Needs Analysis,Real Estate,North America,Starter Pack,12336.74,2023-06-04,2023-09-19,107,2023-09-08,12,17,1,0.3501,0.3059,2023,2
OPP-000160,Account_02887,Rep_050,Manager_01,Low,Decision Makers,Logistics,APAC,Starter Pack,8397.6,2022-10-01,2022-12-19,79,2022-10-07,6,31,7,0.3625,0.304,2022,4
OPP-000161,Account_00303,Rep_041,Manager_06,Low,Qualification,Manufacturing,EMEA,Pro Plan,35690.45,2022-05-10,2022-08-04,86,2022-07-08,2,14,0,0.3581,0.2914,2022,2
OPP-000162,Account_03879,Rep_021,Manager_07,Mid,Closed Lost,Manufacturing,North America,Professional Services,111366.4,2024-03-26,2024-04-14,19,2024-04-13,7,20,5,0.5297,0.5242,2024,1
OPP-000163,Account_01020,Rep_050,Manager_01,Low,Prospecting,Real Estate,LATAM,Support Bundle,13276.32,2023-11-11,2024-05-31,202,2024-01-20,13,30,6,0.3486,0.3202,2023,4
OPP-000164,Account_07572,Rep_022,Manager_01,Mid,Closed Lost,Logistics,APAC,Add-On Services,25097.84,2024-10-15,2024-11-11,27,2024-10-27,3,29,1,0.5129,0.3661,2024,4
OPP-000165,Account_00841,Rep_028,Manager_07,Mid,Decision Makers,Healthcare,APAC,Pro Plan,37789.81,2023-08-25,2023-10-13,49,2023-09-15,10,21,7,0.5352,0.5006,2023,3
OPP-000166,Account_03663,Rep_039,Manager_04,Low,Proposal/Price Quote,Technology,APAC,Pro Plan,69709.58,2024-06-28,2024-08-24,57,2024-07-21,20,29,4,0.388,0.2983,2024,2
OPP-000167,Account_05223,Rep_041,Manager_06,Low,Closed Lost,Education,APAC,Enterprise Suite,71788.84,2022-06-03,2022-06-29,26,2022-06-25,17,12,0,0.3607,0.2634,2022,2
OPP-000168,Account_01035,Rep_010,Manager_03,Top,Negotiation/Review,Healthcare,EMEA,Support Bundle,10033.45,2024-06-16,2024-07-04,18,2024-06-18,12,25,6,0.673,0.7392,2024,2
OPP-000169,Account_03039,Rep_037,Manager_02,Low,Prospecting,Real Estate,LATAM,Pro Plan,46054.98,2024-07-10,2024-11-09,122,2024-11-09,3,10,8,0.3732,0.4259,2024,3
OPP-000170,Account_07869,Rep_024,Manager_03,Mid,Needs Analysis,Healthcare,North America,Support Bundle,11747.41,2023-07-25,2023-09-21,58,2023-08-10,6,33,8,0.5688,0.6159,2023,3
OPP-000171,Account_02133,Rep_025,Manager_04,Mid,Closed Won,Energy,EMEA,Enterprise Suite,86074.78,2023-06-21,2023-07-16,25,2023-07-16,20,20,7,0.4858,0.4782,2023,2
OPP-000172,Account_07362,Rep_013,Manager_06,Mid,Prospecting,Energy,North America,Enterprise Suite,126719.75,2024-07-14,2024-12-23,162,2024-08-28,11,24,1,0.5274,0.4167,2024,3
OPP-000173,Account_05813,Rep_036,Manager_01,Low,Value Proposition,Finance,APAC,Starter Pack,7643.79,2022-11-19,2023-02-27,100,2023-02-19,17,16,1,0.3666,0.3163,2022,4
OPP-000174,Account_02957,Rep_013,Manager_06,Mid,Negotiation/Review,Logistics,APAC,Pro Plan,31611.38,2024-10-08,2024-11-08,31,2024-10-09,15,10,1,0.4799,0.4585,2024,4
OPP-000175,Account_03366,Rep_005,Manager_05,Top,Qualification,Education,North America,Support Bundle,14534.82,2024-09-07,2024-11-06,60,2024-10-11,5,22,1,0.6702,0.5969,2024,3
OPP-000176,Account_07193,Rep_029,Manager_01,Mid,Value Proposition,Logistics,EMEA,Professional Services,37560.47,2023-12-07,2024-02-09,64,2023-12-24,5,29,8,0.503,0.3608,2023,4
OPP-000177,Account_01349,Rep_004,Manager_04,Top,Negotiation/Review,Finance,APAC,Professional Services,120116.5,2022-11-10,2022-11-26,16,2022-11-20,8,24,8,0.6944,0.7326,2022,4
OPP-000178,Account_07835,Rep_019,Manager_05,Mid,Negotiation/Review,Logistics,APAC,Starter Pack,14368.44,2023-02-07,2023-03-05,26,2023-02-28,5,21,8,0.5471,0.5185,2023,1
OPP-000179,Account_05397,Rep_006,Manager_06,Top,Value Proposition,Media,APAC,Pro Plan,40286.25,2022-11-12,2022-12-28,46,2022-11-23,19,4,0,0.6982,0.7784,2022,4
OPP-000180,Account_01727,Rep_006,Manager_06,Top,Prospecting,Media,LATAM,Support Bundle,20368.41,2023-06-27,2023-10-20,115,2023-09-19,20,3,7,0.6659,0.6762,2023,2
OPP-000181,Account_02007,Rep_041,Manager_06,Low,Value Proposition,Education,APAC,Support Bundle,8454.74,2023-09-11,2023-12-29,109,2023-11-12,15,6,0,0.3471,0.3542,2023,3
OPP-000182,Account_02787,Rep_011,Manager_04,Mid,Needs Analysis,Media,EMEA,Add-On Services,27256.96,2024-08-09,2024-10-30,82,2024-09-05,11,22,5,0.4825,0.5055,2024,3
OPP-000183,Account_00870,Rep_026,Manager_05,Mid,Prospecting,Real Estate,EMEA,Starter Pack,7325.72,2024-11-20,2024-12-31,100,2025-01-31,15,9,4,0.4851,0.5129,2024,4
OPP-000184,Account_07745,Rep_029,Manager_01,Mid,Qualification,Education,LATAM,Enterprise Suite,122136.9,2022-04-14,2022-07-27,104,2022-05-22,8,12,5,0.5053,0.5501,2022,2
OPP-000185,Account_04217,Rep_037,Manager_02,Low,Proposal/Price Quote,Energy,LATAM,Pro Plan,61009.89,2022-11-23,2023-01-21,59,2022-12-25,10,33,0,0.3754,0.3147,2022,4
OPP-000186,Account_01763,Rep_006,Manager_06,Top,Closed Lost,Media,APAC,Professional Services,59521.25,2024-07-25,2024-08-13,19,2024-08-02,2,5,4,0.7557,0.6811,2024,3
OPP-000187,Account_04397,Rep_032,Manager_04,Low,Decision Makers,Technology,North America,Support Bundle,19373.53,2024-08-21,2024-10-24,64,2024-09-27,14,10,4,0.3712,0.3421,2024,3
OPP-000188,Account_03282,Rep_047,Manager_05,Low,Needs Analysis,Technology,EMEA,Add-On Services,22382.93,2024-01-20,2024-06-03,135,2024-02-01,12,20,1,0.3509,0.393,2024,1
OPP-000189,Account_01055,Rep_025,Manager_04,Mid,Value Proposition,Healthcare,LATAM,Professional Services,62471.69,2023-07-27,2023-10-03,68,2023-08-12,12,23,8,0.4825,0.5052,2023,3
OPP-000190,Account_04097,Rep_024,Manager_03,Mid,Proposal/Price Quote,Technology,North America,Pro Plan,46513.21,2024-11-08,2024-12-29,51,2024-12-04,2,10,5,0.561,0.5858,2024,4
OPP-000191,Account_02687,Rep_031,Manager_03,Low,Value Proposition,Media,APAC,Pro Plan,35160.17,2024-11-21,2024-12-31,65,2024-12-09,6,27,4,0.3609,0.3688,2024,4
OPP-000192,Account_05806,Rep_038,Manager_03,Low,Needs Analysis,Media,APAC,Professional Services,83150.29,2024-12-26,2024-12-31,73,2025-02-27,16,3,5,0.3999,0.4353,2024,4
OPP-000193,Account_00219,Rep_022,Manager_01,Mid,Proposal/Price Quote,Media,LATAM,Add-On Services,26796.16,2023-09-23,2023-11-04,42,2023-11-03,9,16,0,0.4795,0.5146,2023,3
OPP-000194,Account_06732,Rep_038,Manager_03,Low,Value Proposition,Retail,North America,Professional Services,67961.28,2024-02-18,2024-04-21,63,2024-02-28,19,9,3,0.4026,0.2919,2024,1
OPP-000195,Account_05657,Rep_002,Manager_02,Top,Needs Analysis,Retail,LATAM,Add-On Services,24578.46,2022-11-07,2022-12-25,48,2022-12-04,17,32,0,0.7517,0.7296,2022,4
OPP-000196,Account_03919,Rep_046,Manager_04,Low,Prospecting,Logistics,LATAM,Pro Plan,46987.49,2023-10-28,2024-05-07,192,2024-04-15,11,13,7,0.3611,0.2972,2023,4
OPP-000197,Account_03967,Rep_035,Manager_07,Low,Needs Analysis,Retail,EMEA,Starter Pack,17454.93,2023-06-26,2023-09-17,83,2023-09-13,9,21,3,0.3863,0.3286,2023,2
OPP-000198,Account_05776,Rep_020,Manager_06,Mid,Negotiation/Review,Energy,APAC,Support Bundle,20098.71,2023-03-01,2023-03-31,30,2023-03-24,16,24,8,0.4839,0.4564,2023,1
OPP-000199,Account_06705,Rep_047,Manager_05,Low,Qualification,Real Estate,EMEA,Enterprise Suite,134157.78,2024-02-17,2024-06-24,128,2024-05-29,10,4,4,0.3434,0.3729,2024,1
OPP-000200,Account_03925,Rep_046,Manager_04,Low,Prospecting,Retail,EMEA,Add-On Services,21058.98,2023-06-10,2024-01-15,219,2023-12-19,18,19,8,0.3949,0.4389,2023,2
OPP-000201,Account_00416,Rep_045,Manager_03,Low,Qualification,Logistics,EMEA,Enterprise Suite,71745.31,2023-05-06,2023-09-28,145,2023-07-08,8,5,1,0.3858,0.3678,2023,2
OPP-000202,Account_00043,Rep_027,Manager_06,Mid,Needs Analysis,Logistics,EMEA,Add-On Services,24896.35,2022-07-25,2022-10-07,74,2022-08-12,14,32,7,0.5652,0.6289,2022,3
OPP-000203,Account_05292,Rep_042,Manager_07,Low,Qualification,Technology,North America,Starter Pack,6640.04,2023-10-20,2024-02-20,123,2023-11-26,19,16,8,0.4168,0.4458,2023,4
OPP-000204,Account_07228,Rep_048,Manager_06,Low,Proposal/Price Quote,Finance,North America,Enterprise Suite,176234.5,2022-12-25,2023-02-10,47,2023-01-21,13,33,2,0.4081,0.3711,2022,4
OPP-000205,Account_02445,Rep_048,Manager_06,Low,Closed Lost,Media,North America,Starter Pack,10526.44,2022-03-18,2022-04-24,37,2022-03-19,11,20,7,0.3462,0.283,2022,1
OPP-000206,Account_03835,Rep_042,Manager_07,Low,Value Proposition,Manufacturing,EMEA,Add-On Services,8503.76,2022-10-02,2023-01-12,102,2022-12-06,4,23,2,0.3673,0.3119,2022,4
OPP-000207,Account_06035,Rep_047,Manager_05,Low,Value Proposition,Real Estate,APAC,Starter Pack,17610.04,2023-01-17,2023-04-14,87,2023-01-19,19,14,2,0.3683,0.3033,2023,1
OPP-000208,Account_00711,Rep_040,Manager_05,Low,Closed Won,Education,North America,Add-On Services,18529.68,2024-05-25,2024-06-26,32,2024-06-15,6,10,7,0.3591,0.3146,2024,2
OPP-000209,Account_01930,Rep_021,Manager_07,Mid,Closed Lost,Energy,APAC,Enterprise Suite,74988.63,2023-06-19,2023-07-08,19,2023-07-02,11,21,0,0.5198,0.4468,2023,2
OPP-000210,Account_05471,Rep_017,Manager_03,Mid,Proposal/Price Quote,Healthcare,LATAM,Support Bundle,11208.39,2023-04-29,2023-06-28,60,2023-05-03,10,12,6,0.5284,0.5105,2023,2
OPP-000211,Account_00962,Rep_044,Manager_02,Low,Value Proposition,Manufacturing,APAC,Support Bundle,15785.77,2023-09-29,2023-11-25,57,2023-11-13,20,16,3,0.3555,0.4019,2023,3
OPP-000212,Account_05751,Rep_009,Manager_02,Top,Value Proposition,Logistics,LATAM,Add-On Services,17687.58,2024-02-05,2024-03-12,36,2024-03-03,18,15,3,0.6603,0.7583,2024,1
OPP-000213,Account_04327,Rep_044,Manager_02,Low,Proposal/Price Quote,Real Estate,North America,Enterprise Suite,131972.36,2024-12-12,2024-12-31,63,2025-01-10,19,9,0,0.3471,0.3558,2024,4
OPP-000214,Account_02688,Rep_036,Manager_01,Low,Closed Won,Logistics,LATAM,Pro Plan,65180.38,2022-11-03,2022-11-25,22,2022-11-09,4,15,7,0.3576,0.2665,2022,4
OPP-000215,Account_01081,Rep_006,Manager_06,Top,Closed Won,Logistics,LATAM,Add-On Services,18974.3,2022-04-24,2022-05-04,10,2022-05-02,15,5,8,0.7293,0.498,2022,2
OPP-000216,Account_02085,Rep_030,Manager_02,Mid,Proposal/Price Quote,Technology,EMEA,Starter Pack,11264.73,2022-02-14,2022-04-10,55,2022-03-12,19,6,0,0.5225,0.4548,2022,1
OPP-000217,Account_07650,Rep_028,Manager_07,Mid,Needs Analysis,Energy,North America,Enterprise Suite,127111.09,2022-05-04,2022-07-16,73,2022-05-13,10,28,2,0.4841,0.3587,2022,2
OPP-000218,Account_07302,Rep_050,Manager_01,Low,Prospecting,Education,LATAM,Support Bundle,20080.96,2024-05-10,2024-12-07,211,2024-08-14,13,26,1,0.3704,0.2909,2024,2
OPP-000219,Account_00972,Rep_044,Manager_02,Low,Closed Lost,Finance,LATAM,Professional Services,68968.61,2022-09-30,2022-11-07,38,2022-10-23,17,10,3,0.3439,0.2504,2022,3
OPP-000220,Account_03475,Rep_001,Manager_01,Top,Proposal/Price Quote,Logistics,LATAM,Starter Pack,14061.37,2024-08-06,2024-09-15,40,2024-09-10,8,17,7,0.6519,0.4961,2024,3
OPP-000221,Account_06632,Rep_023,Manager_02,Mid,Prospecting,Education,North America,Pro Plan,53600.91,2022-08-20,2022-12-01,103,2022-08-25,8,15,1,0.47,0.33,2022,3
OPP-000222,Account_06067,Rep_007,Manager_07,Top,Decision Makers,Technology,LATAM,Add-On Services,12399.4,2022-04-10,2022-05-31,51,2022-04-26,15,16,8,0.742,0.5707,2022,2
OPP-000223,Account_02370,Rep_014,Manager_07,Mid,Proposal/Price Quote,Retail,APAC,Enterprise Suite,84071.42,2022-10-14,2022-11-17,34,2022-11-16,19,22,3,0.5431,0.5854,2022,4
OPP-000224,Account_03388,Rep_020,Manager_06,Mid,Closed Won,Manufacturing,APAC,Support Bundle,11737.19,2024-12-03,2024-12-28,25,2024-12-11,2,13,6,0.5375,0.4045,2024,4
OPP-000225,Account_02612,Rep_036,Manager_01,Low,Value Proposition,Education,LATAM,Starter Pack,17290.17,2024-02-20,2024-05-03,73,2024-04-28,5,21,6,0.343,0.2376,2024,1
OPP-000226,Account_02464,Rep_012,Manager_05,Mid,Proposal/Price Quote,Finance,LATAM,Add-On Services,8994.32,2023-05-09,2023-06-16,38,2023-05-24,2,28,6,0.4869,0.4584,2023,2
OPP-000227,Account_01666,Rep_036,Manager_01,Low,Value Proposition,Real Estate,North America,Add-On Services,28395.85,2023-05-13,2023-08-01,80,2023-06-15,15,25,1,0.4041,0.3318,2023,2
OPP-000228,Account_03090,Rep_035,Manager_07,Low,Proposal/Price Quote,Media,North America,Pro Plan,38640.25,2022-04-16,2022-06-08,53,2022-05-04,3,14,8,0.3869,0.3033,2022,2
OPP-000229,Account_01736,Rep_014,Manager_07,Mid,Value Proposition,Retail,North America,Starter Pack,10668.0,2023-09-13,2023-11-20,68,2023-09-15,16,17,3,0.5254,0.4561,2023,3
OPP-000230,Account_03119,Rep_026,Manager_05,Mid,Closed Won,Energy,APAC,Professional Services,116463.89,2023-10-21,2023-11-08,18,2023-10-31,10,18,5,0.5474,0.3942,2023,4
OPP-000231,Account_06240,Rep_033,Manager_05,Low,Closed Won,Real Estate,EMEA,Add-On Services,19318.46,2022-07-21,2022-08-25,35,2022-08-21,12,22,6,0.41,0.4305,2022,3
OPP-000232,Account_02137,Rep_003,Manager_03,Top,Decision Makers,Logistics,LATAM,Pro Plan,20350.43,2022-10-26,2022-12-06,41,2022-10-28,10,11,3,0.6867,0.6323,2022,4
OPP-000233,Account_04511,Rep_022,Manager_01,Mid,Qualification,Real Estate,APAC,Professional Services,55694.12,2023-05-19,2023-08-29,102,2023-07-22,16,33,7,0.4825,0.515,2023,2
OPP-000234,Account_05901,Rep_011,Manager_04,Mid,Proposal/Price Quote,Logistics,LATAM,Starter Pack,12249.39,2022-12-13,2023-02-13,62,2022-12-22,6,5,8,0.4859,0.382,2022,4
OPP-000235,Account_03379,Rep_003,Manager_03,Top,Negotiation/Review,Finance,EMEA,Enterprise Suite,175344.64,2022-04-10,2022-04-26,16,2022-04-11,3,11,0,0.665,0.6239,2022,2
OPP-000236,Account_05225,Rep_014,Manager_07,Mid,Value Proposition,Media,LATAM,Starter Pack,12636.82,2022-05-04,2022-06-26,53,2022-06-13,16,3,0,0.5357,0.5705,2022,2
OPP-000237,Account_05917,Rep_035,Manager_07,Low,Value Proposition,Manufacturing,APAC,Enterprise Suite,52495.43,2022-02-04,2022-04-13,68,2022-04-13,1,34,6,0.3524,0.3876,2022,1
OPP-000238,Account_01975,Rep_012,Manager_05,Mid,Prospecting,Retail,APAC,Enterprise Suite,132248.18,2024-12-09,2024-12-31,157,2025-01-17,12,19,6,0.5305,0.5212,2024,4
OPP-000239,Account_01993,Rep_006,Manager_06,Top,Needs Analysis,Retail,APAC,Add-On Services,28882.83,2024-07-29,2024-09-13,46,2024-09-04,3,4,1,0.7083,0.5961,2024,3
OPP-000240,Account_05217,Rep_026,Manager_05,Mid,Needs Analysis,Technology,EMEA,Professional Services,37133.01,2024-09-01,2024-11-19,79,2024-09-09,3,33,6,0.4853,0.4945,2024,3
OPP-000241,Account_04327,Rep_042,Manager_07,Low,Negotiation/Review,Technology,EMEA,Professional Services,86077.39,2022-07-15,2022-08-14,30,2022-08-13,7,32,4,0.3606,0.3046,2022,3
OPP-000242,Account_04617,Rep_003,Manager_03,Top,Closed Won,Technology,EMEA,Support Bundle,11106.23,2023-07-29,2023-08-11,13,2023-08-07,11,3,3,0.7515,0.6002,2023,3
OPP-000243,Account_02452,Rep_038,Manager_03,Low,Prospecting,Finance,EMEA,Support Bundle,12935.97,2024-03-26,2024-09-19,177,2024-04-15,19,26,8,0.3924,0.4389,2024,1
OPP-000244,Account_05933,Rep_022,Manager_01,Mid,Needs Analysis,Healthcare,APAC,Support Bundle,8967.09,2022-10-14,2023-01-12,90,2023-01-11,2,8,6,0.4712,0.3681,2022,4
OPP-000245,Account_00243,Rep_015,Manager_01,Mid,Negotiation/Review,Manufacturing,LATAM,Starter Pack,5799.39,2024-03-23,2024-04-25,33,2024-04-13,16,16,5,0.5196,0.4928,2024,1
OPP-000246,Account_04800,Rep_036,Manager_01,Low,Closed Lost,Education,North America,Add-On Services,25668.43,2023-01-16,2023-02-16,31,2023-02-07,20,20,3,0.3501,0.2407,2023,1
OPP-000247,Account_05831,Rep_046,Manager_04,Low,Prospecting,Finance,LATAM,Starter Pack,11838.68,2022-11-12,2023-05-26,195,2023-02-18,11,25,1,0.3943,0.342,2022,4
OPP-000248,Account_06237,Rep_006,Manager_06,Top,Prospecting,Manufacturing,North America,Starter Pack,16239.79,2024-06-29,2024-09-15,78,2024-08-15,5,7,2,0.7631,0.7611,2024,2
OPP-000249,Account_00847,Rep_028,Manager_07,Mid,Needs Analysis,Technology,North America,Professional Services,84940.3,2024-11-15,2024-12-31,66,2025-01-07,12,7,5,0.5055,0.3518,2024,4
OPP-000250,Account_05938,Rep_025,Manager_04,Mid,Prospecting,Logistics,EMEA,Add-On Services,11464.74,2024-03-05,2024-08-13,161,2024-03-27,19,35,2,0.5668,0.4948,2024,1
OPP-000251,Account_02199,Rep_044,Manager_02,Low,Needs Analysis,Energy,EMEA,Pro Plan,46945.33,2023-07-05,2023-09-26,83,2023-08-13,3,12,6,0.4083,0.4149,2023,3
OPP-000252,Account_02062,Rep_018,Manager_04,Mid,Needs Analysis,Retail,LATAM,Add-On Services,23156.75,2022-06-07,2022-09-09,94,2022-07-24,20,14,7,0.54,0.5803,2022,2
OPP-000253,Account_06895,Rep_007,Manager_07,Top,Prospecting,Media,LATAM,Enterprise Suite,117561.8,2024-03-21,2024-06-07,78,2024-05-03,11,30,5,0.6799,0.7776,2024,1
OPP-000254,Account_02627,Rep_028,Manager_07,Mid,Negotiation/Review,Media,EMEA,Support Bundle,6299.29,2022-10-06,2022-11-15,40,2022-10-26,16,22,2,0.5414,0.6024,2022,4
OPP-000255,Account_06406,Rep_026,Manager_05,Mid,Closed Lost,Retail,APAC,Starter Pack,12824.06,2024-10-02,2024-10-22,20,2024-10-21,13,19,6,0.5632,0.3756,2024,4
OPP-000256,Account_01474,Rep_024,Manager_03,Mid,Prospecting,Logistics,North America,Professional Services,59166.71,2023-02-14,2023-07-06,142,2023-07-04,15,15,7,0.5641,0.6406,2023,1
OPP-000257,Account_01141,Rep_019,Manager_05,Mid,Negotiation/Review,Manufacturing,EMEA,Enterprise Suite,115493.13,2024-04-17,2024-05-27,40,2024-05-19,9,11,6,0.5577,0.598,2024,2
OPP-000258,Account_03284,Rep_025,Manager_04,Mid,Prospecting,Logistics,LATAM,Professional Services,105944.56,2024-09-08,2024-12-27,110,2024-11-22,18,4,5,0.4718,0.4474,2024,3
OPP-000259,Account_06300,Rep_045,Manager_03,Low,Closed Won,Retail,APAC,Professional Services,43609.89,2022-06-24,2022-07-17,23,2022-06-28,6,4,6,0.3478,0.3472,2022,2
OPP-000260,Account_00808,Rep_049,Manager_07,Low,Needs Analysis,Manufacturing,EMEA,Add-On Services,24634.78,2022-08-05,2022-11-07,94,2022-08-07,17,35,8,0.347,0.2802,2022,3
OPP-000261,Account_03205,Rep_038,Manager_03,Low,Proposal/Price Quote,Energy,EMEA,Pro Plan,59685.03,2024-07-01,2024-09-04,65,2024-08-18,12,3,7,0.3662,0.3527,2024,3
OPP-000262,Account_02854,Rep_007,Manager_07,Top,Qualification,Manufacturing,APAC,Enterprise Suite,134757.39,2022-08-26,2022-11-23,89,2022-09-14,15,15,8,0.6815,0.4513,2022,3
OPP-000263,Account_02613,Rep_031,Manager_03,Low,Needs Analysis,Healthcare,APAC,Enterprise Suite,53892.64,2024-06-16,2024-10-26,132,2024-10-10,2,9,0,0.4085,0.3735,2024,2
